-6.473324107531507055e-02,-4.097199796709085629e-01,1.269546830988055319e+00,2.360238648642861481e+00,7.650655089755820093e-01,1.790163191795349995e+00,-4.726972443951324543e+00,-6.285074131954565546e-02,2.135265791012065151e+00,-1.709368143659235617e+00
1.125930508482217096e+00,1.899337255123897394e+00,9.027201721751929586e-01,1.299924295713494438e+00,8.867519841007537318e-01,3.701280118659049823e+00,-3.370944332048067871e+00,-3.324009879942395052e-01,5.494996037296722147e-01,5.339038642604601037e-01
-1.064956583505504595e+00,2.227707286372398343e+00,1.871172280081025763e+00,-1.011862933061959124e-01,1.109608005490009930e+00,3.264107882235245395e+00,-3.072616823823607901e-01,-1.253886733903145423e+00,8.932581376072454837e-01,1.776509223332144005e+00
-1.247941023685548156e+00,4.867374693466076430e+00,-1.283114588863773831e+00,1.351123340394259520e+00,1.402121976041214024e+00,3.169258234747720948e+00,1.461984761927452858e-01,-1.067001641093874742e+00,-6.957144718848547182e-02,-7.180996025433816765e-01
-4.806337768109595343e-01,1.729661192179057450e+00,4.546350596760360685e-01,1.357512049545110289e+00,5.790570557166655474e-01,2.835031364956024369e+00,-3.435299474581948953e+00,1.175983672731900631e+00,7.195480769947534272e-01,2.429135686965415986e-01
9.090456500727205069e-02,1.378481883060858948e+00,8.929454472396459730e-01,2.602320846786919439e+00,6.618760585665037777e-01,1.004027737610319271e+00,-4.321045370326426216e+00,-3.142001255308084495e-01,5.101060533300927347e-01,-6.485204022161179527e-01
-1.553564497617092144e+00,7.499530671139355287e-02,3.983030708956595500e+00,4.459835247335493524e-01,7.749935040321664914e-01,4.079435751279876787e-01,-1.747526538535205898e+00,1.104989288071400066e+00,9.900938283159371744e-02,1.448638467993065060e+00
-2.155237991184640212e+00,1.079985168515426031e+00,9.517313618017188004e-01,1.711125554561733653e+00,3.306116249533463058e+00,-6.286308679382641706e-01,-6.070567445407738516e-01,-2.150881249766603887e+00,5.083301016803464245e-01,1.793893287286373539e+00
7.910026157684432180e-01,-5.325292204714504596e-01,4.016165131061999460e+00,1.191669037954225852e+00,2.943084452708315535e-01,1.258279349809093173e+00,-4.012314425866211565e+00,1.312302363166091501e+00,-1.024526592221039145e+00,1.344336481005247441e-01
-1.904130410461148948e+00,2.033474301539995199e+00,1.002485580638866058e-01,1.228864822650191035e+00,3.540344304338814752e+00,1.439323176295908002e+00,-3.245123256686709978e-01,-1.401529005979864184e+00,1.770888794320239379e+00,5.825694318968018814e-01
-8.755240302291256160e-01,-3.126058062022026851e-01,1.915163948968196639e+00,2.726444161725915638e+00,3.100003368120154423e-01,4.827158289132758018e-01,-2.609943126223634557e+00,-4.533415143822514537e-01,5.790295726347974847e-01,4.576223758577500078e-01
-2.573547731283644779e+00,-1.641424060388825046e+00,3.199159175121431442e+00,1.199816242319427628e+00,7.464934306021195898e-01,-1.145113848622857811e+00,-1.572469144159480914e+00,6.416904935467336868e-01,-7.792690464449123500e-01,1.766850727165969026e+00
-1.880131262577825257e+00,3.300827373950026455e+00,-2.562149401507216040e-01,1.002782224663171462e+00,2.651342455978810797e+00,2.953032668113474202e+00,-2.924168188303075122e-01,1.184234135485408901e+00,7.053483304448427971e-01,-1.301037133331869600e-01
-8.941053499098455815e-02,2.539912851293947949e+00,5.645853469963627580e-01,2.812015852297975460e+00,-3.555989088462402914e-01,1.647040398285886109e+00,-2.211517194782423701e+00,6.046665422696382297e-01,1.942707594765884727e+00,5.742063459019565164e-01
-1.078643091583026292e+00,-4.718492305434071610e-02,4.136737752856746830e+00,1.387459222624028099e+00,-1.767882481139132045e+00,-9.703658037570579709e-02,-2.378621184127876820e+00,1.151817842957175264e+00,-7.714885972388083046e-02,1.585274481254277168e+00
-4.338046199026080463e-01,2.603560909406256174e-01,3.932219854283701022e+00,6.281189491874866748e-01,-4.053861119288644232e-01,6.045557169844624212e-01,-2.574815636900497751e+00,1.504747886933659462e+00,-7.934719548458849525e-01,1.371003465945878519e+00
-8.422881429389328378e-02,4.306365642326949406e+00,7.623456002539420739e-02,1.725384927823556680e+00,5.979516004709858334e-01,2.563744424569166291e+00,-6.294831187271877626e-01,6.080424883182194984e-01,-7.564610074456699085e-01,1.484809926229437638e+00
-2.488715629728636136e-01,2.472314704449138034e+00,3.398908278147838136e+00,4.870851067113320110e-02,-2.746089415526460284e-02,2.493911936564928933e+00,-9.554678444279387506e-01,-4.770681916279693319e-02,-9.777616488972698527e-02,2.372210127931714929e+00
-1.146378222044490691e+00,7.528617515376494485e-01,3.227755984233541819e-01,1.939798325223738740e+00,2.047795163183725009e+00,1.120953764150636189e+00,-3.928746205966627159e+00,-3.830518459550424359e-01,1.377195147279876242e+00,-9.629399778104846819e-01
-2.296242340292312001e+00,1.662179718991364963e+00,2.265237499087713324e+00,-1.786092123491303807e-01,2.090720649168054113e+00,2.421623463849089219e+00,-1.362179045994847293e+00,9.838339716590415174e-01,1.264508197650819010e+00,-4.257235448079011442e-01
-1.233599438108240465e+00,2.950696163097735525e+00,-1.872180857648547470e+00,1.309556898152034021e+00,2.266929552841222772e+00,3.706242996546680768e+00,-3.012195256756760475e+00,1.184405635907734400e+00,1.382577591672380368e+00,-4.354637240815104615e-01
-3.900954194002873576e-01,1.182160747519036548e+00,2.148362153508577843e-01,2.897483243352261262e+00,1.007744255944227341e+00,8.136455208751168788e-01,-4.048820217506066577e+00,2.128810333548304401e-01,8.721876278427229678e-01,-2.732679093713758500e-01
-1.711092309251739829e+00,1.339905837558344803e+00,7.670073475930159201e-01,1.853382355280913885e+00,1.681647208643124447e+00,2.446526669637439699e+00,-2.029475632232776439e-01,-1.299961608973061677e+00,6.655109161273409235e-01,4.675880542969696463e-01
-1.139961173274584016e+00,4.433741168706013092e+00,-8.605352410457357548e-01,-1.844469208785140535e-02,4.692202923650484192e-01,4.956076287873639075e+00,4.141316160678358282e-01,-7.103440757130342620e-01,9.791415128224172093e-03,7.537294288618534566e-01
-7.442355985033586308e-01,2.320230488698558080e+00,1.710344251060996301e+00,1.220534124131526177e+00,1.895046175994903548e+00,1.663103100314281990e+00,-1.382831466214127003e+00,1.086910435161689836e+00,-1.392311643013689204e-01,1.123319588614255515e+00
1.250321709837274087e+00,1.919553608920766763e+00,9.783328941988141958e-01,2.774838563617863407e+00,2.211812996975472123e-01,2.144922117189330013e+00,-3.113734893150438499e+00,4.982995359489025278e-01,-2.079117499936654900e-01,8.117053419444214546e-01
-2.362067370443073688e+00,3.379178894102782826e-01,1.760851323464993401e+00,1.757932959142710638e+00,2.458065552322828307e+00,-1.836663686741247803e+00,-9.026872902212921268e-01,-1.258727109828288837e+00,-1.036840092342319553e+00,2.335813335663377455e+00
-1.520342994517560831e+00,8.546397057509501627e-01,2.424705829513511546e+00,9.238754961698512069e-01,3.349752276023311826e+00,-1.441155536454051811e-01,-1.318764197952235984e+00,-1.306801705534202940e+00,5.192992832977003648e-01,7.612892764340619678e-01
-7.610714740158369684e-01,-8.888353709673743053e-01,2.788414055023233473e+00,1.377084174671878714e+00,3.172779292441464172e+00,-8.713397107655163065e-01,-2.509717654192627379e+00,-1.524661865016185391e+00,-8.025088065238470403e-01,6.439069813582209978e-01
3.672979469433762523e-01,-6.710884075365798340e-01,4.316618401945387262e+00,9.193065078154850633e-01,-2.829668642250065536e-01,1.026092528482104971e+00,-3.872632741206661677e+00,7.097975939578308191e-01,-6.422737294853038126e-01,5.851451469050441556e-01
-4.010456394963129445e-01,1.964218146135664700e+00,-2.925005873993143102e-03,1.967603776242146996e+00,1.439482972069859645e+00,2.705301724506591565e+00,-1.243339458514283402e+00,-1.094187990218094653e+00,9.715138826649730719e-01,1.447328962436122968e-01
-1.660512014818869841e-01,1.362380464573492267e+00,2.617434542084133842e-01,1.647873558972636099e+00,1.591791619423203130e+00,2.032942016562410359e+00,-1.471190563667108098e+00,-4.163971640622682324e-01,8.044761117433587572e-01,2.684920523386835067e-01
-1.073892972692504832e+00,-1.302003069578315131e+00,3.278424119069316411e+00,1.676846286905281813e+00,-7.744817427791919062e-01,-8.106694173475207377e-01,-3.793041939786451433e+00,3.289443469393397157e-01,-7.342648467308673377e-01,8.226602330550841780e-01
-1.477552558084713974e+00,-4.081749986609874425e-01,2.141691449173062534e+00,2.190958923704759087e+00,1.481371180642551355e+00,-1.067192875412787956e+00,-2.100560102518719496e+00,6.256975813722975843e-01,-1.420219769212837768e+00,1.699766082885980190e+00
1.612599938779712416e-01,3.579845159376159991e+00,2.810158038983440534e-02,1.525019548320480034e+00,1.223803002429716402e+00,2.678637556320943247e+00,-1.265389996489678204e+00,-9.652452847347454679e-01,-6.543921860168272486e-01,2.327690136345551331e+00
-5.368895001126683386e-01,1.413757748315170648e+00,1.708485960502500234e+00,2.231513288469590073e+00,-4.140243045610502402e-03,3.471820662395427859e-01,-3.558497145643379600e+00,3.758769861878285545e-01,-1.108439168526920815e+00,8.988952865850756702e-01
-1.123378368954082607e+00,4.311746256328785165e+00,-6.607073161978329612e-01,5.690441698970928330e-01,7.614992851836858145e-01,4.225548284113950004e+00,3.931818184172125030e-01,-1.567862981897595098e+00,-2.718296012700941455e-01,1.161773543651286156e+00
-3.174089885552226153e+00,5.539039832246525741e+00,-2.442058104701524179e+00,1.668131161495535864e+00,6.539318881865178179e-01,2.607568420205915061e+00,1.214431755046771144e+00,-6.426235596521852056e-01,1.454438225976445676e+00,-1.347755043641244654e+00
-1.158331416817569126e+00,2.168390591161822645e+00,1.129564889037893316e+00,1.599105598158294672e+00,2.264524447746115943e+00,1.313084089901939144e+00,-2.286066782867239300e-01,-5.193828687827503066e-01,1.132708440338068279e+00,1.538139924439434703e+00
-4.687026256735868923e-01,2.796396323373898429e+00,1.724288993365319822e+00,-1.052780125355423202e+00,2.664823695877067244e+00,4.246791773841626316e+00,-8.346825509506965446e-01,-8.757859787554610198e-02,-1.900950836376331887e+00,1.431866410155028690e+00
-1.573849579485033789e+00,1.623444464262776776e+00,1.760634043083659117e+00,1.810155328752974357e+00,8.171124279527890444e-01,1.297465217611876609e+00,-1.378483454150163157e+00,-2.839613478066181362e-01,9.956394486771458219e-02,1.874902256807507328e+00
-1.402451013222530074e+00,-5.311341606867551191e-01,3.327646031996217335e+00,6.626690621743233089e-01,2.252299904855160406e+00,-8.629106609279726392e-01,-1.691330028948587083e+00,-1.764769137812527866e+00,-1.760538889528467266e+00,2.407323715774669193e+00
-1.768830308770882542e+00,3.980986291493431306e-01,2.590086863476037227e+00,9.384982214004551349e-01,3.405170966820525003e+00,-1.081380801159107730e+00,-7.752334591403406971e-01,-2.334802123804704088e+00,-1.252150548485897907e+00,1.974552864952761944e+00
-1.733310153001158316e+00,3.199111533826680009e+00,6.708279632522486102e-02,8.086240094104137077e-02,2.778544699868302992e+00,3.373613721418326161e+00,-2.793275086235122995e-01,3.636819193334273059e-01,4.748950530112422963e-01,5.156336303259577425e-02
9.388283363982969920e-01,8.267506947690270724e-01,1.225989486926422511e+00,3.436442163906860969e+00,2.664919409400520189e-01,8.294555102475815733e-01,-4.192810895449650133e+00,-3.692696688518444237e-01,8.229455788804400651e-01,-5.538478754137475812e-01
-1.798025299194696336e+00,8.168126884899405971e-01,2.689177373586453257e+00,1.496847228245398176e+00,-7.209383442066620296e-01,3.094039084753748003e-01,-1.664906675948318648e+00,6.106184452394171069e-01,8.141417088786847556e-01,1.799275574754120255e+00
-4.148300800144513745e-01,3.521886443773260655e+00,-1.167463892671030345e+00,1.339665078979007662e+00,9.487549087169888651e-01,3.506324541535100980e+00,-2.132478899951187667e+00,-2.094447660495855512e+00,-3.573808461623904642e-01,1.071916464024326610e+00
-1.643918152278570632e+00,-9.704604065526060142e-01,3.207311557345096986e+00,9.381986570335564268e-01,2.831066852506712195e+00,-1.349048077881912500e+00,-1.418611695340791901e+00,-1.749166820918350185e+00,-1.134980509303520124e+00,1.860679053866689081e+00
-9.558256238965628926e-01,4.717810132634825959e-01,3.066620498449470045e+00,1.659783169857991458e+00,-9.308926844597151806e-01,1.883671497554615937e-01,-2.958416745172487428e+00,1.112548009275473149e+00,-5.092651286774414476e-01,1.242073943311873929e+00
-9.892828634505396179e-01,1.586665625290402781e+00,1.321221409495300980e+00,1.224803157796988007e+00,8.554909545077991062e-01,1.277215684848341137e+00,-8.953461575346071122e-01,-7.567593269586687654e-01,2.271098540532803245e+00,2.256154324499387354e+00
-1.072877715880354188e+00,2.193008255437062903e+00,-4.088148335584242399e-01,2.441892616526391446e+00,5.424763025196756239e+00,-2.764212516038738743e-01,1.329633408099101244e-01,-1.467773062374655657e+00,-4.317832612751335009e-01,1.439904514322146944e+00
-1.283536493501091336e+00,-2.121224188385024134e-01,3.261962965459580310e+00,1.330786661999515008e+00,-2.849656484443436125e-02,-5.805734873649543992e-01,-3.148370870899083851e+00,4.081794153986289531e-01,-1.458815530803040939e-01,8.219207578852694152e-01
-1.942816970739717819e+00,1.081979422077892439e+00,1.412280693375238982e+00,1.886467686844276903e+00,1.548138975782773263e+00,1.170572666876130485e+00,-1.381696384965247715e+00,-6.111927797995025946e-01,6.543644049300302301e-01,1.223819606613895994e+00
-2.978769178882780810e+00,4.519873834565393267e+00,-1.266772255284174031e+00,7.738054685095678842e-01,2.226322354008537729e+00,2.390155456715226112e+00,-3.954932725366144264e-01,2.168230790097067651e-01,1.132671454054449356e+00,-1.104745219331828121e+00
-3.968615201416685778e+00,3.316165382344923085e+00,-3.451639747152316140e+00,1.999027201778383223e+00,8.501178765772881007e-01,2.305177321935516943e+00,-4.354370376688209143e-01,3.877577045077721940e-01,3.260575629720980029e+00,-5.967385411212695612e-01
-2.144433203868788773e+00,1.281972518316879972e+00,1.785056163699556553e+00,2.049679907648460198e+00,-7.741495515060902166e-01,-8.937924461616036931e-01,-1.756557303582842122e+00,8.071900425979976479e-01,6.780622836697692835e-01,1.905444081036668624e+00
-2.541838349368706229e+00,7.689552767660117194e-01,-9.790960938918178910e-03,1.340968061677689560e+00,3.343698079693985470e+00,8.308392439899144888e-01,-5.736753786854492665e-01,-1.607258826087654580e+00,3.187810419502731918e+00,7.705043166121838816e-01
-2.458577117880210050e+00,3.391097374762052641e-01,1.754280573691545664e+00,6.459287877777497577e-01,3.001429254819801162e+00,1.128184333095603176e+00,-7.488081432366027190e-01,-2.169829269354725809e-01,2.242419361304429870e+00,9.102343464997937339e-01
-2.019061504393921513e+00,3.248152361275147726e+00,-7.421477085372069071e-01,1.824632811327263626e+00,2.921613179194271215e+00,7.668686135363381728e-01,-3.280341113937191300e-01,-1.051424477165473714e+00,2.847908669903926882e+00,1.752211185678146377e-01
-2.249927984042956464e+00,6.583813229260253586e-01,1.499580578314965384e+00,2.085675210498248333e+00,1.182416325340794661e+00,1.164509510177891144e-01,-2.172119123682320740e+00,-3.161862827675786247e-02,2.040048602164771019e+00,9.901884552151923868e-01
1.437194742865810504e+00,1.375388748728678223e+00,1.858657140115733408e-01,4.044596221026067973e+00,9.751368803173673383e-01,1.350250650031892041e+00,-3.786577860427340347e+00,1.494888004868395903e+00,1.950050560165180191e-01,3.482196366866349702e-01
-1.397066427430730950e+00,1.621846653517110326e+00,7.093622785536228825e-01,4.411651787326670293e-01,3.458777276669382061e+00,1.972542230076878678e+00,-9.145094660408741305e-01,-1.936079727214103707e+00,1.190335266500908595e+00,1.384850942191668821e+00
-1.395519935458815031e+00,1.434362911991500455e+00,-1.715285747141769290e-01,3.311789178865014449e+00,7.855864589885578342e-01,-6.593662424252930143e-02,-3.811624264916943616e+00,-7.354419646210300643e-01,2.456662840088711164e+00,-1.734245151395453544e+00
-9.046216888948394041e-01,1.122057929336113036e+00,2.491663996150946137e+00,6.518451949020171998e-01,4.041493280078209516e+00,4.959146556275766393e-01,-5.575205315384296201e-01,-2.046853109314454855e+00,8.645880008304320796e-01,8.299965373531794643e-01
-2.814927142682402739e+00,2.711850362512834511e+00,-3.507529587413885097e-01,6.912529399561689880e-01,3.018091015348606021e+00,2.389726830076251751e+00,-1.541580852140755242e+00,2.366553734540271792e-01,1.648617494524607041e+00,-1.641340971739504218e+00
-2.016650379557438644e-02,1.182214352395574597e+00,2.076642947885651846e+00,-1.203503196953405130e+00,2.944921862370887933e+00,3.840515083348333913e+00,-1.137504459225016973e+00,-3.373808893807077158e+00,-9.633687493392579793e-01,2.482291371688366333e+00
-1.159009251021465792e+00,1.513926010974697256e+00,2.224269388243627521e+00,2.550978414863549482e+00,-1.781669142641717718e+00,5.987940701982065184e-01,-1.596816060197695952e+00,1.792331924753134687e-01,2.266822197525023785e+00,7.966721884998998471e-01
-8.601462489430693470e-01,1.168992443674375270e+00,2.641899986881746987e+00,1.401048612123395820e+00,1.002902073246822345e+00,9.447289215669285589e-01,-3.169966727177386812e-01,3.981587488380294165e-02,5.467995756285136677e-01,2.483476158826172675e+00
-3.273913682328680519e+00,-2.670572072611479442e+00,3.109978905943259431e+00,1.005725021247304118e+00,7.870364596164917126e-01,-1.720688550098246505e+00,-7.922679387093193304e-01,3.931480947512705493e-01,-8.611946616194748882e-01,2.565965395068997346e+00
-1.940620735629539295e+00,1.129211458236403454e+00,1.974411849262079022e+00,-3.906042615165583043e-01,4.681012883647017730e+00,1.684154750647517407e+00,-3.253494792787450796e-01,-2.684641258869578717e+00,6.832792996579000189e-01,4.704807940867424265e-01
-7.885231134283530174e-01,9.705672268616182263e-01,2.362367672703391541e+00,1.310433700080249064e+00,6.733386463764352570e-01,8.710500076165997863e-01,-1.068115991913393570e+00,-1.345122390514830180e+00,1.218614194565530440e+00,2.303939566122590321e+00
-1.769557698677132862e+00,1.582991385128628137e+00,1.515586394344180743e+00,2.410804607198453464e+00,-3.506700520302444279e-01,-4.683646559865065756e-02,-2.774640679767242935e-01,-6.850285987279289834e-01,1.861124615131315663e+00,2.864969930299487544e+00
-1.953529415326595631e+00,2.453330337937189853e-01,2.384270522868686459e+00,1.621617329787755635e+00,5.908485461245420733e-01,-8.475942930338766779e-01,-1.731541272763256423e+00,-2.188243620949555379e-01,-2.273020355403521375e-01,1.978467230559378232e+00
-3.139193184975989093e-01,4.569736799958591944e-01,2.293632407387679262e+00,-1.481858423988029472e+00,2.584991702640011546e+00,4.015020309579272251e+00,-1.416692975154460354e+00,-3.272265434234789439e+00,-5.706691446033129722e-01,2.712995472496981808e+00
-1.819989896619907288e+00,2.295175967956413654e+00,2.085093085025476078e+00,3.124453304699892700e-02,1.451784334815203747e-01,2.136393869835465420e+00,-1.171954512680376814e-01,-1.092933565143362262e+00,1.766138345254105957e+00,1.711772850834627491e+00
-1.560821190873234787e+00,1.161431049487096079e+00,2.577541836701141342e+00,6.620146014571594018e-01,5.091858927643995170e-01,7.093656952770428514e-01,-8.253524003545408272e-01,-9.907452671943067779e-01,2.328499924446077174e-01,2.998651678701983680e+00
-1.160290445481311439e+00,-6.644288854781155162e-02,2.753075008638747434e+00,6.019103958364117046e-01,3.158611901982264047e+00,-2.530408693991190727e-01,-1.186424522451520414e+00,-2.274979790879004593e+00,-1.093293909463471714e+00,1.994409317518244906e+00
7.892609690136680178e-02,1.710987162606417034e+00,4.139744141810027811e-01,3.681363594222119673e+00,1.455298044721785811e+00,-3.394919978011646244e-01,-4.031878735389529567e+00,6.412542717127753256e-02,1.591067602485297883e+00,-2.091400987158751335e+00
-1.869524461810955440e+00,8.243983176435181193e-01,1.189376207282496711e+00,9.509941723150614479e-01,3.329389648133008528e+00,9.271170913981433559e-01,-5.058620119507248880e-01,-1.843146100217823546e+00,2.198765673733837467e+00,1.457586560550961252e+00
-9.236820051682569366e-01,9.613344140116981684e-01,6.787377734082562508e-01,1.109117291122101889e+00,2.256478444590243715e+00,1.833418584097411097e+00,-1.727527763343730705e+00,-2.041177967930025983e-01,9.914554034903835245e-01,5.176009459653423406e-01
-4.710507279616630849e-01,3.491096794232841027e+00,-4.563004286591326175e-01,2.469473791696660259e-01,2.995198587620173658e+00,4.246122213745600504e+00,-1.650054274937226007e-01,-6.987709733892251592e-03,-1.122390527012785411e+00,1.346487494028454135e+00
-9.102169837401735686e-01,2.602513502307319371e+00,3.101731290830540555e-01,1.794220466547078674e+00,-2.276375145177719772e-01,1.957154726563699487e+00,-7.409832388592260122e-01,-7.981746882675371246e-01,1.367235267378601682e+00,2.808810733878231769e+00
-1.013351380002809554e+00,3.329066078279924845e+00,4.509347875517749071e-01,4.008970769286028801e-01,4.702004311987975083e-01,3.272584392776267226e+00,-4.426676309922228936e-01,-1.757689008990284796e+00,8.524609909869466096e-01,2.472658911020079842e+00
-2.009495162147792335e+00,-9.891392033853575461e-01,3.029594977649262333e+00,1.191491550492732587e+00,1.411296326755014263e+00,-1.401927008349428405e+00,-1.348220372129164124e+00,-7.562995288375898850e-01,-1.004917648159250110e+00,2.095208205204652785e+00
-1.065731196892805155e+00,-4.213303857941523844e-01,4.443572591347941803e+00,6.645159375163748328e-01,-1.594623637488321588e+00,3.235512127646613667e-01,-2.219383012378336240e+00,7.949496110974824115e-01,-1.937913419336048382e-01,1.940837980539539931e+00
-2.739804033618457257e+00,-1.487803492649399706e+00,3.092503235685491791e+00,1.462787548317836084e+00,1.591931061366997913e+00,-1.934819094915823712e+00,-1.308954294345482605e+00,-4.456004205070306368e-01,-8.623149442900922557e-01,1.504816508169567468e+00
-2.443659613017044485e+00,-2.175690290529179172e-01,2.147945923678322266e+00,1.292316091084482199e+00,2.040440577711754688e+00,6.429819972487186078e-03,-5.445888780152949860e-01,-7.919798791323239273e-01,1.005691528100324694e+00,2.088497334400449823e+00
-1.566471605752252083e+00,1.261446733060579140e-01,2.806928774753767453e+00,1.476541840180287002e+00,-8.941284859879007618e-02,-4.710516136548257848e-01,-2.676105060362039989e+00,-8.755518052143679286e-02,5.924613577064623549e-01,9.477088658133067112e-01
-1.795512063113839485e+00,1.461878444107677089e+00,8.466640909577658469e-01,1.813949122667944502e+00,1.167207220467370909e+00,4.237388990142725853e-01,-1.419331431579659020e+00,-8.716438507194475271e-02,7.236229700288381306e-01,2.049663173549908457e+00
-1.681159881950069046e+00,1.176340700696067776e+00,1.870955497877176965e+00,1.687382642111597830e+00,1.909191089830827970e+00,-9.407956003225341757e-01,-9.920677907317719812e-01,-1.599893773102278871e+00,-1.491386611595394984e-01,2.227599517190055778e+00
-1.362311229961746806e+00,3.942492798617033833e-02,2.937508945717352660e+00,1.647055523756441486e+00,7.709137795658893566e-01,-8.785792863600055957e-01,-9.861378137809778677e-01,-5.573736513070096654e-01,6.120879890471115914e-01,2.330103558116101148e+00
-1.828380778763065928e+00,1.158607782853255497e+00,2.068576829487078328e+00,1.528145026291752862e+00,6.594787883810232509e-01,-3.462456448798614250e-01,-1.056740754297781582e+00,-9.706241576037530905e-01,4.821180920190349384e-01,2.461399346157165713e+00
-9.196426132489050609e-01,2.400755863067397300e+00,1.650719875148901838e+00,1.881876285284357797e+00,-3.000632975904050648e-01,9.299428636033129081e-01,-1.047670442932502333e-01,-6.007205527369520182e-01,1.573973821042705890e+00,2.655034185421288218e+00
-2.522196792077088912e+00,-1.277855142594275240e+00,3.241064826975594393e+00,1.365081309202066162e+00,2.929888405363640508e-02,-1.796274012615539206e+00,-6.596287614272585698e-01,-7.008200300453522047e-01,-9.563576174636427840e-01,2.506008245302965065e+00
-4.577358112438972171e+00,-4.619310593530855380e-01,-3.438530775567463227e+00,3.635777485325823566e+00,2.028049137581163563e+00,-4.390360294682030262e-02,-9.922981479305764685e-01,1.889071156347235991e+00,1.986399978775819974e+00,2.943566531407771691e+00
-2.043444076462419989e+00,-5.477569686635646445e-02,2.002382469840726209e+00,1.597466627653759685e+00,1.475035590812620701e+00,-2.238044009687943994e-02,-1.169157422522879575e+00,-1.133994830933456599e-01,-2.327066856415091478e-01,1.412269266078438168e+00
-1.887025871299013557e+00,-7.933778059603606436e-02,2.889326125073429896e+00,1.725651847358715241e+00,-6.668935908302682236e-01,-1.093907502288623768e+00,-1.384132294120231421e+00,3.154210199468206466e-01,2.813129087607275092e-01,2.293271787841191678e+00
-1.183437530697138973e+00,1.598294950675833936e+00,2.115289780820136301e+00,1.839461239545877147e+00,-6.827314501083096010e-01,5.551477536669527924e-01,-1.015590778226565183e+00,-3.912545870230877965e-01,1.492758778686364751e+00,2.372250463633271078e+00
2.063266844449402337e-01,-2.621605982946799140e-01,4.136789265779539981e+00,1.256053932051870881e+00,-1.433588130969310370e+00,8.680755161513413753e-01,-2.647751549799922444e+00,6.580947399898250116e-02,9.309736270539610281e-01,1.077764013383737174e+00
-2.686275263206694852e+00,1.261904617074474766e+00,-1.193326168841963630e+00,3.832191413127564061e+00,1.344286452843305613e+00,-1.040114243826947726e+00,-1.239206083909004219e+00,2.956929754874623173e-01,2.581917684693086468e+00,1.335498072379996737e+00
4.712183999932090250e-01,5.045306940506554261e-01,3.055662376430742455e+00,2.019297131399638623e+00,-1.020039010247741018e+00,1.370642133607066881e+00,-2.386914631007983179e+00,2.069027075524054293e+00,7.100708846734959945e-01,1.613117118530578376e+00
-1.636746324044246803e+00,1.250420947247978143e+00,1.471274730876781289e+00,7.809151903827311614e-01,4.282968424636788285e+00,-2.110425987111303747e-01,-3.687165451675555317e-01,-2.420090080276162681e+00,-2.182217825160987612e+00,2.546845880425292030e+00
